,m,T,a,p,wf,sys,ims
0,0.349296510219574,630.0360648023062,0.19609999656677246,31.71913925260474,,"('Gen-HM', 'run_01')","{'collision_time': array([2.06529750e-03, 8.26550050e-02, 2.58888973e-01, 2.46804710e+00]), 'mass_i': array([0.34929651, 0.68171239, 1.06207903, 1.97122009]), 'mass_j': array([0.33241588, 0.38036664, 0.90914106, 0.68987852]), 'particle_i': array([26, 26, 26, 26], dtype=int64), 'particle_j': array([25, 13, 10, 18], dtype=int64)}"
1,0.5363331437110901,475.6219267646842,0.3440999984741211,73.72792656563524,,"('Gen-HM', 'run_01')","{'collision_time': array([0.00400627, 0.00932385, 0.55932591]), 'mass_i': array([0.53633314, 1.0153093 , 1.46866503]), 'mass_j': array([0.47897616, 0.45335573, 0.88090545]), 'particle_i': array([34, 34, 34], dtype=int64), 'particle_j': array([32, 31, 24], dtype=int64)}"
4,0.3324158787727356,648.6618200107,0.1850000023841858,29.064483893233323,,"('Gen-HM', 'run_02')","{'collision_time': array([0.00289228, 0.00327833, 0.03247751, 0.26907568, 2.37594853]), 'mass_i': array([0.33241588, 0.64902252, 0.95080692, 1.46426138, 2.09749997]), 'mass_j': array([0.31660664, 0.3017844 , 0.51345447, 0.63323858, 1.60543102]), 'particle_i': array([25, 25, 25, 25, 25], dtype=int64), 'particle_j': array([24, 23, 20, 16, 13], dtype=int64)}"
5,0.47897616028785706,510.9170259963343,0.29820001125335693,59.479388880188125,,"('Gen-HM', 'run_02')","{'collision_time': array([0.00737012, 0.00979363, 0.18545209]), 'mass_i': array([0.47897616, 0.90849993, 1.25779644]), 'mass_j': array([0.42952377, 0.34929651, 1.61468539]), 'particle_i': array([32, 32, 32], dtype=int64), 'particle_j': array([30, 26, 31], dtype=int64)}"
6,0.5684662461280823,456.39687119927936,0.37369999289512634,83.4429498721099,,"('Gen-HM', 'run_02')","{'collision_time': array([0.01439137]), 'mass_i': array([0.56846625]), 'mass_j': array([0.53633314]), 'particle_i': array([35], dtype=int64), 'particle_j': array([34], dtype=int64)}"
8,0.1789633184671402,982.1264987270944,0.08070000261068344,8.373660281286469,,"('Gen-HM', 'run_03')","{'collision_time': array([0.00106376, 0.00204061, 0.00357012, 0.13756825]), 'mass_i': array([0.17896332, 0.34435296, 0.49183276, 0.64498162]), 'mass_j': array([0.16538964, 0.1474798 , 0.15314886, 0.39645427]), 'particle_i': array([11, 11, 11, 11], dtype=int64), 'particle_j': array([9, 6, 7, 4], dtype=int64)}"
9,0.38665151596069336,593.0802889930739,0.22130000591278076,38.02569432685924,,"('Gen-HM', 'run_03')","{'collision_time': array([0.00661228, 0.00676095, 1.01742846]), 'mass_i': array([0.38665152, 0.71906739, 1.0864087 ]), 'mass_j': array([0.33241588, 0.36734131, 1.40664285]), 'particle_i': array([28, 28, 28], dtype=int64), 'particle_j': array([25, 27, 24], dtype=int64)}"
10,0.5363331437110901,474.9323282887073,0.3450999855995178,74.04955043726068,,"('Gen-HM', 'run_03')","{'collision_time': array([0.00670266]), 'mass_i': array([0.53633314]), 'mass_j': array([0.50657064]), 'particle_i': array([34], dtype=int64), 'particle_j': array([33], dtype=int64)}"
11,0.1940639317035675,928.4538580776484,0.09030000120401382,9.911437543360487,,"('Gen-HM', 'run_04')","{'collision_time': array([0.00091717, 0.0528415 , 0.18547807]), 'mass_i': array([0.19406393, 0.37302725, 0.89043824]), 'mass_j': array([0.17896332, 0.51741099, 0.39645427]), 'particle_i': array([13, 13, 13], dtype=int64), 'particle_j': array([11, 12,  4], dtype=int64)}"
12,0.349296510219574,629.8754819688519,0.19619999825954437,31.743405229361098,,"('Gen-HM', 'run_04')","{'collision_time': array([0.00690417, 0.02374353, 0.06197605]), 'mass_i': array([0.34929651, 0.66590315, 1.30010343]), 'mass_j': array([0.31660664, 0.63420027, 0.82518506]), 'particle_i': array([26, 26, 26], dtype=int64), 'particle_j': array([24, 25, 22], dtype=int64)}"
13,0.5065706372261047,494.2894240248062,0.31859999895095825,65.68612909645962,,"('Gen-HM', 'run_04')","{'collision_time': array([0.0076134, 0.1113107]), 'mass_i': array([0.50657064, 0.95992637]), 'mass_j': array([0.45335573, 1.16132966]), 'particle_i': array([33, 33], dtype=int64), 'particle_j': array([31, 29], dtype=int64)}"
15,0.3673413097858429,608.2489043645799,0.21040000021457672,35.25117668680598,,"('Gen-HM', 'run_05')","{'collision_time': array([0.00247592, 0.00902652, 0.07960891, 1.34432542]), 'mass_i': array([0.36734131, 0.71663782, 1.0490537 , 1.64045769]), 'mass_j': array([0.34929651, 0.33241588, 0.59140399, 1.14307396]), 'particle_i': array([27, 27, 27, 27], dtype=int64), 'particle_j': array([26, 25, 24, 19], dtype=int64)}"
18,0.349296510219574,630.8408013020518,0.1956000030040741,31.597905808076295,,"('Gen-HM', 'run_06')","{'collision_time': array([0.00786156, 0.52773891]), 'mass_i': array([0.34929651, 0.68171239]), 'mass_j': array([0.33241588, 1.69451615]), 'particle_i': array([26, 26], dtype=int64), 'particle_j': array([25, 24], dtype=int64)}"
22,0.21091079711914062,880.9550281152331,0.10029999911785126,11.602629069109186,,"('Gen-HM', 'run_07')","{'collision_time': array([0.00120756, 0.1577055 , 0.60764529]), 'mass_i': array([0.2109108 , 0.41316618, 0.77146399]), 'mass_j': array([0.20225538, 0.35829781, 0.99828526]), 'particle_i': array([15, 15, 15], dtype=int64), 'particle_j': array([14, 12,  8], dtype=int64)}"
23,0.5684662461280823,453.07493035169836,0.3792000114917755,85.291848575046,,"('Gen-HM', 'run_07')","{'collision_time': array([0.06094878, 1.92504777]), 'mass_i': array([0.56846625, 0.93580756]), 'mass_j': array([0.36734131, 2.55614513]), 'particle_i': array([35, 35], dtype=int64), 'particle_j': array([27, 31], dtype=int64)}"
27,0.1531488597393036,1084.3642689005576,0.06620000302791595,6.221455919903366,,"('Gen-HM', 'run_08')","{'collision_time': array([0.00062673, 0.00142581, 0.00329691, 0.03910487]), 'mass_i': array([0.15314886, 0.30062866, 0.44271781, 0.57479331]), 'mass_j': array([0.1474798 , 0.14208914, 0.1320755 , 0.26437877]), 'particle_i': array([7, 7, 7, 7], dtype=int64), 'particle_j': array([6, 5, 3, 4], dtype=int64)}"
28,0.21091079711914062,881.3945242561109,0.10019999742507935,11.58528121315132,,"('Gen-HM', 'run_08')","{'collision_time': array([0.0017317 , 0.00669287, 0.04801581]), 'mass_i': array([0.2109108 , 0.40497473, 0.79353282]), 'mass_j': array([0.19406393, 0.38855809, 0.67546125]), 'particle_i': array([15, 15, 15], dtype=int64), 'particle_j': array([13, 14, 11], dtype=int64)}"
29,0.38665151596069336,586.2327756948424,0.226500004529953,39.37380054947806,,"('Gen-HM', 'run_08')","{'collision_time': array([0.00568401, 0.00956604, 0.04624955, 0.0466875 ]), 'mass_i': array([0.38665152, 0.75399283, 1.33311388, 1.82409458]), 'mass_j': array([0.36734131, 0.57912105, 0.4909807 , 0.63420027]), 'particle_i': array([28, 28, 28, 28], dtype=int64), 'particle_j': array([27, 24, 19, 25], dtype=int64)}"
33,0.20225538313388824,907.1072462811129,0.09459999948740005,10.627759439252866,,"('Gen-HM', 'run_09')","{'collision_time': array([6.16581000e-04, 2.59368200e-03, 1.56239925e+00]), 'mass_i': array([0.20225538, 0.39631931, 0.58262202]), 'mass_j': array([0.19406393, 0.18630271, 0.70871632]), 'particle_i': array([14, 14, 14], dtype=int64), 'particle_j': array([13, 12,  8], dtype=int64)}"
34,0.4073368310928345,566.7969346468882,0.24230000376701355,43.56474194056064,,"('Gen-HM', 'run_09')","{'collision_time': array([0.0038104 , 0.01674879, 0.01846055, 0.17045456]), 'mass_i': array([0.40733683, 0.79398835, 1.14328486, 1.40579927]), 'mass_j': array([0.38665152, 0.34929651, 0.26251441, 0.90899763]), 'particle_i': array([29, 29, 29, 29], dtype=int64), 'particle_j': array([28, 26, 20, 25], dtype=int64)}"
35,0.5363331437110901,473.08526646568157,0.34779998660087585,74.92027380150972,,"('Gen-HM', 'run_09')","{'collision_time': array([0.02422492, 0.0287772 ]), 'mass_i': array([0.53633314, 0.96585691]), 'mass_j': array([0.42952377, 0.93233189]), 'particle_i': array([34, 34], dtype=int64), 'particle_j': array([30, 32], dtype=int64)}"
38,0.2400406450033188,809.802005673508,0.11869999766349792,14.937608749392773,,"('Gen-HM', 'run_10')","{'collision_time': array([0.00142901, 0.00232114]), 'mass_i': array([0.24004065, 0.46980612]), 'mass_j': array([0.22976547, 0.2109108 ]), 'particle_i': array([18, 18], dtype=int64), 'particle_j': array([17, 15], dtype=int64)}"
39,0.5363331437110901,477.91913399828235,0.3407999873161316,72.66986767090816,,"('Gen-HM', 'run_10')","{'collision_time': array([0.01108828, 0.05075856, 0.05692824, 0.09190199]), 'mass_i': array([0.53633314, 0.96585691, 1.75984526, 2.74539205]), 'mass_j': array([0.42952377, 0.79398835, 0.9855468 , 0.45335573]), 'particle_i': array([34, 34, 34, 34], dtype=int64), 'particle_j': array([30, 29, 33, 31], dtype=int64)}"
42,0.3017843961715698,697.9363618206875,0.1597999930381775,23.332976763763735,,"('Gen-HM', 'run_11')","{'collision_time': array([0.01005506, 0.01147877, 0.54924374]), 'mass_i': array([0.3017844 , 0.56429881, 1.06886163]), 'mass_j': array([0.26251441, 0.50456282, 0.98165774]), 'particle_i': array([23, 23, 23], dtype=int64), 'particle_j': array([20, 21, 16], dtype=int64)}"
46,0.1719951033592224,1016.0580563153878,0.07540000230073929,7.562441935322159,,"('Gen-HM', 'run_12')","{'collision_time': array([0.00033343, 0.00069316, 0.16147721]), 'mass_i': array([0.1719951 , 0.33110829, 0.49649793]), 'mass_j': array([0.15911318, 0.16538964, 0.53854342]), 'particle_i': array([10, 10, 10], dtype=int64), 'particle_j': array([8, 9, 5], dtype=int64)}"
47,0.27479735016822815,738.3122845092996,0.1428000032901764,19.7104863564845,,"('Gen-HM', 'run_12')","{'collision_time': array([0.00322111, 0.01369086, 0.0138682 , 0.06404721]), 'mass_i': array([0.27479735, 0.53731176, 0.78825182, 1.02829246]), 'mass_j': array([0.26251441, 0.25094005, 0.24004065, 0.4309832 ]), 'particle_i': array([21, 21, 21, 21], dtype=int64), 'particle_j': array([20, 19, 18, 16], dtype=int64)}"
51,0.220072403550148,855.7316172105154,0.1062999963760376,12.659160001801215,,"('Gen-HM', 'run_13')","{'collision_time': array([0.00149153, 0.00159738, 0.12201434, 0.30713798]), 'mass_i': array([0.2200724 , 0.4309832 , 0.63323858, 1.14331019]), 'mass_j': array([0.2109108 , 0.20225538, 0.51007161, 0.83917208]), 'particle_i': array([16, 16, 16, 16], dtype=int64), 'particle_j': array([15, 14, 11,  7], dtype=int64)}"
52,0.2878732979297638,713.9777450131161,0.1527000069618225,21.795337565661892,,"('Gen-HM', 'run_13')","{'collision_time': array([0.00242511, 0.00291481, 0.00657301, 0.02095144, 0.18330675]), 'mass_i': array([0.2878733 , 0.52791394, 0.79042836, 1.06522571, 1.54593123]), 'mass_j': array([0.24004065, 0.26251441, 0.27479735, 0.48070553, 0.54575628]), 'particle_i': array([22, 22, 22, 22, 22], dtype=int64), 'particle_j': array([18, 20, 21, 19, 13], dtype=int64)}"
53,0.5684662461280823,454.7570069176258,0.3763999938964844,84.34890053136931,,"('Gen-HM', 'run_13')","{'collision_time': array([0.0057545 , 0.01854295, 0.08525962]), 'mass_i': array([0.56846625, 1.07503688, 1.98353681]), 'mass_j': array([0.50657064, 0.90849993, 0.98968887]), 'particle_i': array([35, 35, 35], dtype=int64), 'particle_j': array([33, 32, 34], dtype=int64)}"
55,0.18630270659923553,960.3576155049576,0.0843999981880188,8.956094562648362,,"('Gen-HM', 'run_14')","{'collision_time': array([0.00278699, 0.00284158, 0.49362811]), 'mass_i': array([0.18630271, 0.36526603, 0.53726113]), 'mass_j': array([0.17896332, 0.1719951 , 0.53854342]), 'particle_i': array([12, 12, 12], dtype=int64), 'particle_j': array([11, 10,  5], dtype=int64)}"
56,0.2509400546550751,782.8928664137696,0.12700000405311584,16.531437392084214,,"('Gen-HM', 'run_14')","{'collision_time': array([0.00296719]), 'mass_i': array([0.25094005]), 'mass_j': array([0.24004065]), 'particle_i': array([19], dtype=int64), 'particle_j': array([18], dtype=int64)}"
57,0.5684662461280823,456.51905152772713,0.3734999895095825,83.3759711205823,,"('Gen-HM', 'run_14')","{'collision_time': array([0.01044471, 0.02509913]), 'mass_i': array([0.56846625, 1.07503688]), 'mass_j': array([0.50657064, 0.47897616]), 'particle_i': array([35, 35], dtype=int64), 'particle_j': array([33, 32], dtype=int64)}"
59,0.21091079711914062,882.2754606135135,0.10000000149011612,11.550612760248203,,"('Gen-HM', 'run_15')","{'collision_time': array([0.00071696, 0.0026608 , 0.03332976]), 'mass_i': array([0.2109108 , 0.41316618, 0.77922522]), 'mass_j': array([0.20225538, 0.36605904, 0.53065567]), 'particle_i': array([15, 15, 15], dtype=int64), 'particle_j': array([14, 13, 12], dtype=int64)}"
60,0.5065706372261047,495.53526994002,0.31700000166893005,65.19194092024367,,"('Gen-HM', 'run_15')","{'collision_time': array([0.00578558, 0.02188632, 0.05363535, 0.12094667]), 'mass_i': array([0.50657064, 0.87391195, 1.26056346, 1.71391919]), 'mass_j': array([0.36734131, 0.38665152, 0.45335573, 1.32908987]), 'particle_i': array([33, 33, 33, 33], dtype=int64), 'particle_j': array([27, 28, 31, 29], dtype=int64)}"
63,0.21091079711914062,880.9550281152331,0.10029999911785126,11.602629069109186,,"('Gen-HM', 'run_16')","{'collision_time': array([0.00092673, 0.0026167 , 0.00886801]), 'mass_i': array([0.2109108 , 0.40497473, 0.60723011]), 'mass_j': array([0.19406393, 0.20225538, 0.36526603]), 'particle_i': array([15, 15, 15], dtype=int64), 'particle_j': array([13, 14, 12], dtype=int64)}"
64,0.45335572957992554,529.5347677426306,0.2775999903678894,53.423727258513736,,"('Gen-HM', 'run_16')","{'collision_time': array([0.01365914, 0.03393309, 0.218839  ]), 'mass_i': array([0.45335573, 0.8828795 , 1.26953101]), 'mass_j': array([0.42952377, 0.38665152, 0.64902252]), 'particle_i': array([31, 31, 31], dtype=int64), 'particle_j': array([30, 28, 25], dtype=int64)}"
68,0.1940639317035675,929.9999815225606,0.09000000357627869,9.862086434498284,,"('Gen-HM', 'run_17')","{'collision_time': array([0.00299776]), 'mass_i': array([0.19406393]), 'mass_j': array([0.17896332]), 'particle_i': array([13], dtype=int64), 'particle_j': array([11], dtype=int64)}"
69,0.3673413097858429,608.8279232626734,0.20999999344348907,35.15069661133638,,"('Gen-HM', 'run_17')","{'collision_time': array([0.00418194, 0.00502714]), 'mass_i': array([0.36734131, 0.69975719]), 'mass_j': array([0.33241588, 0.3017844 ]), 'particle_i': array([27, 27], dtype=int64), 'particle_j': array([25, 23], dtype=int64)}"
72,0.20225538313388824,903.7696669076192,0.09529999643564224,10.745938260575873,,"('Gen-HM', 'run_18')","{'collision_time': array([0.00123655, 0.001828  , 0.00254221, 0.01324809, 0.13617725]), 'mass_i': array([0.20225538, 0.39631931, 0.58262202, 0.76158534, 1.09269363]), 'mass_j': array([0.19406393, 0.18630271, 0.17896332, 0.33110829, 0.86760172]), 'particle_i': array([14, 14, 14, 14, 14], dtype=int64), 'particle_j': array([13, 12, 11, 10,  9], dtype=int64)}"
73,0.2625144124031067,763.5958840079385,0.13349999487400055,17.816684437446916,,"('Gen-HM', 'run_18')","{'collision_time': array([0.00181309, 0.34262678]), 'mass_i': array([0.26251441, 0.51345447]), 'mass_j': array([0.25094005, 0.4309832 ]), 'particle_i': array([20, 20], dtype=int64), 'particle_j': array([19, 16], dtype=int64)}"
76,0.3324158787727356,649.716261242825,0.18440000712871552,28.923204931283593,,"('Gen-HM', 'run_19')","{'collision_time': array([0.00670179, 0.04765121, 1.61781495]), 'mass_i': array([0.33241588, 0.64902252, 1.14000322]), 'mass_j': array([0.31660664, 0.4909807 , 0.82730252]), 'particle_i': array([25, 25, 25], dtype=int64), 'particle_j': array([24, 19, 16], dtype=int64)}"
79,0.1719951033592224,1011.3742148547509,0.07609999924898148,7.667998039881708,,"('Gen-HM', 'run_20')","{'collision_time': array([0.00125417, 0.00294753, 0.17418859]), 'mass_i': array([0.1719951 , 0.33738475, 0.64964679]), 'mass_j': array([0.16538964, 0.31226204, 0.41112465]), 'particle_i': array([10, 10, 10], dtype=int64), 'particle_j': array([9, 8, 5], dtype=int64)}"
80,0.3673413097858429,608.3935042010888,0.2102999985218048,35.226047705597225,,"('Gen-HM', 'run_20')","{'collision_time': array([0.00897482, 0.0382813 , 0.52610012]), 'mass_i': array([0.36734131, 0.71663782, 1.0490537 ]), 'mass_j': array([0.34929651, 0.33241588, 0.58965769]), 'particle_i': array([27, 27, 27], dtype=int64), 'particle_j': array([26, 25, 23], dtype=int64)}"
82,0.21091079711914062,886.2727033251105,0.09910000115633011,11.395030810648896,,"('Gen-HM', 'run_21')","{'collision_time': array([0.00188162, 0.00333953, 0.00673429, 0.04987225, 1.4560318 ]), 'mass_i': array([0.2109108 , 0.40497473, 0.59127744, 0.79353282, 1.28406642]), 'mass_j': array([0.19406393, 0.18630271, 0.20225538, 0.49053361, 0.8451364 ]), 'particle_i': array([15, 15, 15, 15, 15], dtype=int64), 'particle_j': array([13, 12, 14, 10,  8], dtype=int64)}"
83,0.2400406450033188,811.8564586843902,0.11810000240802765,14.824493847083353,,"('Gen-HM', 'run_21')","{'collision_time': array([0.0022589 , 0.00297735]), 'mass_i': array([0.24004065, 0.46011305]), 'mass_j': array([0.2200724 , 0.22976547]), 'particle_i': array([18, 18], dtype=int64), 'particle_j': array([16, 17], dtype=int64)}"
84,0.3017843961715698,695.979221389328,0.1606999933719635,23.530372519808974,,"('Gen-HM', 'run_21')","{'collision_time': array([0.00423259, 0.02396189]), 'mass_i': array([0.3017844 , 0.58965769]), 'mass_j': array([0.2878733 , 0.53731176]), 'particle_i': array([23, 23], dtype=int64), 'particle_j': array([22, 21], dtype=int64)}"
86,0.16538964211940765,1035.4661213455522,0.07259999960660934,7.1451268270076955,,"('Gen-HM', 'run_22')","{'collision_time': array([0.00114181, 0.0030332 , 0.23000733]), 'mass_i': array([0.16538964, 0.3185385 , 0.62513149]), 'mass_j': array([0.15314886, 0.30659299, 0.53854342]), 'particle_i': array([9, 9, 9], dtype=int64), 'particle_j': array([7, 8, 5], dtype=int64)}"
87,0.2878732979297638,717.510585696096,0.15119999647140503,21.474975943803116,,"('Gen-HM', 'run_22')","{'collision_time': array([0.00173933, 0.00446862, 0.06238123, 0.27112134]), 'mass_i': array([0.2878733 , 0.56267065, 0.79243612, 1.30589059]), 'mass_j': array([0.27479735, 0.22976547, 0.51345447, 1.06734316]), 'particle_i': array([22, 22, 22, 22], dtype=int64), 'particle_j': array([21, 17, 20, 18], dtype=int64)}"
88,0.6032145023345947,439.3836995874306,0.4032000005245209,93.51597376873491,,"('Gen-HM', 'run_22')","{'collision_time': array([0.0124356 , 0.04515298, 0.38380113]), 'mass_i': array([0.6032145 , 1.17168075, 1.53902206]), 'mass_j': array([0.56846625, 0.36734131, 0.73975271]), 'particle_i': array([36, 36, 36], dtype=int64), 'particle_j': array([35, 27, 29], dtype=int64)}"
92,0.16538964211940765,1034.7537142182591,0.07270000129938126,7.159894818285168,,"('Gen-HM', 'run_23')","{'collision_time': array([0.00114566, 0.00136629, 0.08516035]), 'mass_i': array([0.16538964, 0.3185385 , 0.47765169]), 'mass_j': array([0.15314886, 0.15911318, 0.39645427]), 'particle_i': array([9, 9, 9], dtype=int64), 'particle_j': array([7, 8, 4], dtype=int64)}"
93,0.2400406450033188,805.0682535867967,0.1200999990105629,15.202657807650986,,"('Gen-HM', 'run_23')","{'collision_time': array([0.00278015, 0.00457591, 0.01677779]), 'mass_i': array([0.24004065, 0.45095144, 0.68071692]), 'mass_j': array([0.2109108 , 0.22976547, 0.39631931]), 'particle_i': array([18, 18, 18], dtype=int64), 'particle_j': array([15, 17, 14], dtype=int64)}"
94,0.349296510219574,627.4814267612612,0.19769999384880066,32.10812892629924,,"('Gen-HM', 'run_23')","{'collision_time': array([0.01199967, 0.01521312, 0.04480246]), 'mass_i': array([0.34929651, 0.68171239, 1.30010343]), 'mass_j': array([0.33241588, 0.61839104, 0.53731176]), 'particle_i': array([26, 26, 26], dtype=int64), 'particle_j': array([25, 24, 21], dtype=int64)}"
95,0.4073368310928345,569.6250578250125,0.23989999294281006,42.91907636905611,,"('Gen-HM', 'run_23')","{'collision_time': array([0.08938534]), 'mass_i': array([0.40733683]), 'mass_j': array([0.38665152]), 'particle_i': array([29], dtype=int64), 'particle_j': array([28], dtype=int64)}"
98,0.18630270659923553,957.5255256651311,0.08489999920129776,9.035798628847171,,"('Gen-HM', 'run_24')","{'collision_time': array([0.00057066, 0.03756478, 0.52907751]), 'mass_i': array([0.18630271, 0.36526603, 0.85579963]), 'mass_j': array([0.17896332, 0.49053361, 0.8451364 ]), 'particle_i': array([12, 12, 12], dtype=int64), 'particle_j': array([11, 10,  8], dtype=int64)}"
99,0.3324158787727356,648.3114701157783,0.18520000576972961,29.111629022364472,,"('Gen-HM', 'run_24')","{'collision_time': array([0.00744875, 0.05659413]), 'mass_i': array([0.33241588, 0.63420027]), 'mass_j': array([0.3017844 , 0.44067627]), 'particle_i': array([25, 25], dtype=int64), 'particle_j': array([23, 17], dtype=int64)}"
100,0.47897616028785706,510.06251721058703,0.29919999837875366,59.77882779915038,,"('Gen-HM', 'run_24')","{'collision_time': array([0.00965515]), 'mass_i': array([0.47897616]), 'mass_j': array([0.38665152]), 'particle_i': array([32], dtype=int64), 'particle_j': array([28], dtype=int64)}"
102,0.20225538313388824,906.6281743732408,0.09470000118017197,10.644615804377928,,"('Gen-HM', 'run_25')","{'collision_time': array([8.48449000e-04, 1.46957600e-03, 3.92645200e-03, 1.50764260e-02,
       1.01719389e+00]), 'mass_i': array([0.20225538, 0.38855809, 0.56752141, 0.76158534, 1.25808327]), 'mass_j': array([0.18630271, 0.17896332, 0.19406393, 0.49649793, 0.68602322]), 'particle_i': array([14, 14, 14, 14, 14], dtype=int64), 'particle_j': array([12, 11, 13, 10,  6], dtype=int64)}"
103,0.2878732979297638,716.3271398663647,0.1517000049352646,21.58158846651612,,"('Gen-HM', 'run_25')","{'collision_time': array([0.0039205]), 'mass_i': array([0.2878733]), 'mass_j': array([0.26251441]), 'particle_i': array([22], dtype=int64), 'particle_j': array([20], dtype=int64)}"
104,0.3324158787727356,652.0186692965308,0.18310000002384186,28.617884792562908,,"('Gen-HM', 'run_25')","{'collision_time': array([0.00545454, 0.01039228]), 'mass_i': array([0.33241588, 0.63420027]), 'mass_j': array([0.3017844, 0.2109108]), 'particle_i': array([25, 25], dtype=int64), 'particle_j': array([23, 15], dtype=int64)}"
105,0.5065706372261047,492.28479949997956,0.32120001316070557,66.49183921974846,,"('Gen-HM', 'run_25')","{'collision_time': array([0.00994992, 0.04996856]), 'mass_i': array([0.50657064, 0.95992637]), 'mass_j': array([0.45335573, 0.73594803]), 'particle_i': array([33, 33], dtype=int64), 'particle_j': array([31, 28], dtype=int64)}"
110,0.1474798023700714,1117.7898938520557,0.062300000339746475,5.67985289671612,,"('Gen-HM', 'run_26')","{'collision_time': array([0.00118418, 0.00225761, 0.01001392]), 'mass_i': array([0.1474798 , 0.2844398 , 0.42652895]), 'mass_j': array([0.13696   , 0.14208914, 0.25949427]), 'particle_i': array([6, 6, 6], dtype=int64), 'particle_j': array([4, 5, 3], dtype=int64)}"
111,0.2878732979297638,716.5633605647338,0.15160000324249268,21.56025188514757,,"('Gen-HM', 'run_26')","{'collision_time': array([0.00359358, 0.02393668]), 'mass_i': array([0.2878733 , 0.56267065]), 'mass_j': array([0.27479735, 0.75349511]), 'particle_i': array([22, 22], dtype=int64), 'particle_j': array([21, 20], dtype=int64)}"
112,0.429523766040802,548.7492268344811,0.25850000977516174,48.0060375220374,,"('Gen-HM', 'run_26')","{'collision_time': array([0.00508386, 0.01026862]), 'mass_i': array([0.42952377, 0.8368606 ]), 'mass_j': array([0.40733683, 0.38665152]), 'particle_i': array([30, 30], dtype=int64), 'particle_j': array([29, 28], dtype=int64)}"
115,0.15911318361759186,1062.9053746643242,0.06889999657869339,6.605927682126801,,"('Gen-HM', 'run_27')","{'collision_time': array([0.00136416, 0.01649918, 0.04214144]), 'mass_i': array([0.15911318, 0.31226204, 0.59131119]), 'mass_j': array([0.15314886, 0.27904914, 0.25949427]), 'particle_i': array([8, 8, 8], dtype=int64), 'particle_j': array([7, 5, 3], dtype=int64)}"
116,0.22976547479629517,834.7907340460376,0.11169999837875366,13.635930049240097,,"('Gen-HM', 'run_27')","{'collision_time': array([0.00113983, 0.00130869, 0.00180247]), 'mass_i': array([0.22976547, 0.44983788, 0.66074868]), 'mass_j': array([0.2200724 , 0.2109108 , 0.20225538]), 'particle_i': array([17, 17, 17], dtype=int64), 'particle_j': array([16, 15, 14], dtype=int64)}"
117,0.4073368310928345,568.9140510586773,0.24050000309944153,43.080193361730664,,"('Gen-HM', 'run_27')","{'collision_time': array([0.01014557, 0.06273294, 0.20068809]), 'mass_i': array([0.40733683, 0.79398835, 1.47570074]), 'mass_j': array([0.38665152, 0.68171239, 0.36734131]), 'particle_i': array([29, 29, 29], dtype=int64), 'particle_j': array([28, 26, 27], dtype=int64)}"
120,0.1940639317035675,927.4273956233937,0.09049999713897705,9.944383462871384,,"('Gen-HM', 'run_28')","{'collision_time': array([6.9665250e-04, 9.5039625e-03, 1.4729542e+00]), 'mass_i': array([0.19406393, 0.38036664, 0.70486946]), 'mass_j': array([0.18630271, 0.32450283, 0.39645427]), 'particle_i': array([13, 13, 13], dtype=int64), 'particle_j': array([12,  9,  4], dtype=int64)}"
121,0.3324158787727356,654.1658374278578,0.1818999946117401,28.337011326330824,,"('Gen-HM', 'run_28')","{'collision_time': array([0.003172  , 0.00384768, 0.00739013, 0.01290511]), 'mass_i': array([0.33241588, 0.62028918, 0.89508653, 1.19687092]), 'mass_j': array([0.2878733 , 0.27479735, 0.3017844 , 0.31660664]), 'particle_i': array([25, 25, 25, 25], dtype=int64), 'particle_j': array([22, 21, 23, 24], dtype=int64)}"
122,0.5684662461280823,455.8482802244611,0.37459999322891235,83.74457102012421,,"('Gen-HM', 'run_28')","{'collision_time': array([0.00578978, 0.26540572, 0.33421121]), 'mass_i': array([0.56846625, 1.10479939, 1.58377555]), 'mass_j': array([0.53633314, 0.47897616, 0.73594803]), 'particle_i': array([35, 35, 35], dtype=int64), 'particle_j': array([34, 32, 28], dtype=int64)}"
125,0.18630270659923553,954.7183444072546,0.08540000021457672,9.115737742280139,,"('Gen-HM', 'run_29')","{'collision_time': array([0.00070235, 0.02170871, 0.33129057]), 'mass_i': array([0.18630271, 0.36526603, 0.70265077]), 'mass_j': array([0.17896332, 0.33738475, 0.68602322]), 'particle_i': array([12, 12, 12], dtype=int64), 'particle_j': array([11, 10,  6], dtype=int64)}"
126,0.2509400546550751,785.9934505766425,0.12600000202655792,16.336568669204176,,"('Gen-HM', 'run_29')","{'collision_time': array([0.00172888, 0.00310253, 0.01119153]), 'mass_i': array([0.25094005, 0.4909807 , 0.72074617]), 'mass_j': array([0.24004065, 0.22976547, 0.20225538]), 'particle_i': array([19, 19, 19], dtype=int64), 'particle_j': array([18, 17, 14], dtype=int64)}"
129,0.2400406450033188,810.8272801156841,0.11840000003576279,14.881015472409263,,"('Gen-HM', 'run_30')","{'collision_time': array([0.00149275, 0.00441881, 0.24501902]), 'mass_i': array([0.24004065, 0.46011305, 0.67102385]), 'mass_j': array([0.2200724 , 0.2109108 , 0.76158534]), 'particle_i': array([18, 18, 18], dtype=int64), 'particle_j': array([16, 15, 14], dtype=int64)}"
